,gene,log2FC,p_value,adjusted_p,-log10(adjusted_p)
10625,CD9,-0.06339502,4.801266976845404e-06,1.4731684296490993e-05,4.8317475967517565
10626,PLEKHG6,-0.000905053,0.9539784340050098,0.9999853635789433,6.356563418520975e-06
10627,TNFRSF1A,0.064186364,3.058610189527684e-07,1.0096744952766115e-06,5.995818614029012
10628,SCNN1A,0.0013517798,0.8420230946835353,0.9999853635789433,6.356563418520975e-06
10629,LTBR,0.00066617224,0.9567522632056858,0.9999853635789433,6.356563418520975e-06
10630,CD27,-0.16013789,2.9009270540371624e-25,1.9120669952190395e-24,23.718496894934287
10631,TAPBPL,0.07288641,1.2639947931326971e-09,4.746483597395819e-09,8.323628015595938
10632,VAMP1,0.045103148,0.00023686826409303197,0.0006420612852071544,3.192423516234886
10633,AC005840.4,0.00067529595,0.9387441048233142,0.9999853635789433,6.356563418520975e-06
10634,MRPL51,0.08694816,2.2034602375031627e-158,1.1387941030933977e-156,155.94355479038407
10635,NCAPD2,-0.025894165,0.025572389726217826,0.0564619672903108,1.2482439939106444
10636,AC006064.3,-0.0014038075,0.9448293692483465,0.9999853635789433,6.356563418520975e-06
10637,GAPDH,0.0037572384,4.2934111145698366e-13,1.8872855838431125e-12,11.724162377470046
10638,AC006064.4,0.021448493,0.020472889776652105,0.04585947826457384,1.3385708904718783
10639,IFFO1,0.07679908,5.066593782450746e-11,2.044703904711899e-10,9.689369573651792
10640,AC006064.1,-0.00016987743,0.9591912281504247,0.9999853635789433,6.356563418520975e-06
10641,NOP2,0.032306425,0.0009709573630815752,0.0025039889770153917,2.6013675872954445
10642,CHD4,0.0912863,8.484711906532894e-45,8.836553192348353e-44,43.053717103929614
10643,AC006064.2,0.00014891103,0.8476494628726248,0.9999853635789433,6.356563418520975e-06
10644,LPAR5,0.039723516,0.0006290751292353258,0.0016503992753794155,2.782410975715219
10645,ACRBP,-0.00030048122,0.9727643105319929,0.9999853635789433,6.356563418520975e-06
10646,ING4,0.08733991,7.394504518260819e-12,3.088729964857275e-11,10.510220058645356
10647,ZNF384,0.019975573,0.07509758345520152,0.15462233590626526,0.8107277700543385
10648,COPS7A,0.04797077,0.0003169826489509264,0.000851093652934004,3.0700226482414075
10649,MLF2,0.18987632,7.438964688667893e-121,2.467969695041916e-119,118.60766017744142
10650,PTMS,0.07707971,1.2783179161837564e-09,4.799261175141283e-09,8.318825615177753
10651,LAG3,0.09952563,1.182333133255201e-12,5.10441358978018e-12,11.292054143753552
10652,CD4,-0.0016538436,0.8629367049325438,0.9999853635789433,6.356563418520975e-06
10653,P3H3,0.000764966,0.9758723388566616,0.9999853635789433,6.356563418520975e-06
10654,GNB3,-6.1515486e-05,0.9627632525940532,0.9999853635789433,6.356563418520975e-06
10655,CDCA3,0.008143663,0.496550301027892,0.8173904522673999,0.0875704394795759
10656,USP5,0.08613056,2.0450360426306482e-16,1.022918447953042e-15,14.990158988981658
10657,TPI1,-0.012876511,0.41098469286506145,0.7024175808643481,0.15340462697550056
10658,SPSB2,0.0041750222,0.39287964425924726,0.6763717915320938,0.16981451319347673
10659,LRRC23,0.039053053,0.0013275458633551652,0.0033753981414072322,2.471674993079464
10660,U47924.3,0.0023013072,0.7975574299419219,0.9999853635789433,6.356563418520975e-06
10661,ENO2,-0.10384482,2.237327919403613e-15,1.078961646568916e-14,13.966993992740187
10662,ATN1,0.09332147,1.691836181802689e-14,7.886708707767383e-14,13.10310419935978
10663,C12orf57,0.10318673,1.0297374243669536e-44,1.069324310251444e-43,42.97089055971902
10664,U47924.2,-0.004846586,0.8509861828782114,0.9999853635789433,6.356563418520975e-06
10665,PTPN6,-0.013851643,0.30899102242644794,0.5527035573701853,0.25750774015629313
10666,PHB2,0.1393379,7.45884939646726e-231,7.75460144811788e-229,228.1104405180736
10667,EMG1,0.18854022,2.250201674097862e-94,5.205447132757823e-93,92.28354195991923
10668,EMG1-1,0.007116843,0.42220671724101166,0.7177393780496026,0.14403322598377843
10669,LPCAT3,-0.034145266,0.0021572004474892793,0.005375565552118631,2.269575837785657
10670,C1S,0.0008138553,0.9604108553132419,0.9999853635789433,6.356563418520975e-06
10671,C1R,0.018543046,0.12200712170261521,0.24083578212674303,0.6182789874070976
10672,C1RL,0.005414292,0.36674311553702055,0.6389571396179936,0.19452827275190593
10673,C1RL-AS1,-0.0008009225,0.7909811915023994,0.9999853635789433,6.356563418520975e-06
10674,RBP5,-0.00013591093,0.990156686849656,0.9999853635789433,6.356563418520975e-06
10675,AC018653.3,-0.0012088902,0.8722443460367726,0.9999853635789433,6.356563418520975e-06
10676,CLSTN3,-0.048222795,0.004042399773890379,0.00980683662416331,2.0084710597173405
10677,PEX5,0.007880934,0.4022040900416708,0.6897682495564551,0.1612968003423358
10678,SLC2A3,-0.09338337,1.881594677785628e-14,8.753037468304526e-14,13.057841212484975
10679,FOXJ2,3.4198165e-05,0.4420598028039656,0.7459576666736353,0.1272858181730575
10680,C3AR1,-0.010957994,0.7028700576695657,0.9999853635789433,6.356563418520975e-06
10681,NECAP1,0.10483751,5.297361180978672e-16,2.618949754997529e-15,14.581872833509337
10682,CLEC4A,0.0068403594,0.6743444220117492,0.9999853635789433,6.356563418520975e-06
10683,FAM66C,-0.0010529067,0.9059916400834914,0.9999853635789433,6.356563418520975e-06
10684,AC092111.1,0.0007877685,0.9670855234578866,0.9999853635789433,6.356563418520975e-06
10685,FAM90A1,-0.0010459637,0.9914431988941682,0.9999853635789433,6.356563418520975e-06
10686,LINC02449,0.0004372173,0.9017226131942438,0.9999853635789433,6.356563418520975e-06
10687,LINC00937,0.0047913166,0.6772736232608154,0.9999853635789433,6.356563418520975e-06
10688,AC092745.1,0.00022251415,0.9913341715399753,0.9999853635789433,6.356563418520975e-06
10689,CLEC6A,-0.0014607392,0.9171399623387564,0.9999853635789433,6.356563418520975e-06
10690,CLEC4D,0.0012562391,0.9011859361400196,0.9999853635789433,6.356563418520975e-06
10691,AICDA,0.0013370131,0.9488546552464312,0.9999853635789433,6.356563418520975e-06
10692,RIMKLB,0.0046684667,0.7087021636492363,0.9999853635789433,6.356563418520975e-06
10693,AC092490.1,-0.0025529228,0.9040516162480423,0.9999853635789433,6.356563418520975e-06
10694,PHC1,-0.0075079836,0.7621822102916731,0.9999853635789433,6.356563418520975e-06
10695,M6PR,0.10789287,9.490482591807374e-58,1.2674294974361423e-56,55.89707618956941
10696,KLRG1,-0.070952654,0.0023053242053648207,0.0057279154425918756,2.242003401853624
10697,A2M-AS1,-0.018167326,0.35328700459684137,0.6188752171043023,0.20839690830791022
10698,PZP,-0.0009156068,0.9863278425981981,0.9999853635789433,6.356563418520975e-06
10699,LINC00987,0.0071824715,0.7036610056482835,0.9999853635789433,6.356563418520975e-06
10700,AC010175.1,0.00030218612,0.9303116309987112,0.9999853635789433,6.356563418520975e-06
10701,LINC02367,0.0005488028,0.9606025195076365,0.9999853635789433,6.356563418520975e-06
10702,KLRB1,-0.059454262,0.15984578853075815,0.3077478887281457,0.5118049178178039
10703,AC010186.1,-0.0047386335,0.6448590148338673,0.9827252331807259,0.0075678925381274876
10704,CLEC2D,0.033061743,2.156114223421215e-09,8.030750790089183e-09,8.09524385089186
10705,LINC02390,0.000115818926,0.9857086262616305,0.9999853635789433,6.356563418520975e-06
10706,CLECL1,0.04878363,0.00010043409686706486,0.0002799755918879253,3.5528798285522045
10707,CD69,0.21184146,1.6992152063596176e-32,1.3486625086605716e-31,30.870096715238326
10708,KLRF1,-0.00017691217,0.951919104786832,0.9999853635789433,6.356563418520975e-06
10709,CLEC2B,-0.19271696,3.376924433740738e-42,3.3436413468522635e-41,40.4757803130023
10710,AC091814.1,0.002265893,0.7895035679486441,0.9999853635789433,6.356563418520975e-06
10711,LINC02470,-0.0072307955,0.5673561948243664,0.901946240419222,0.044819347363899815
10712,CLEC12A-AS1,-0.00019833399,0.9763867476054275,0.9999853635789433,6.356563418520975e-06
10713,CLEC12A,-0.0064342804,0.6985964212152992,0.9999853635789433,6.356563418520975e-06
10714,CLEC9A,0.00071890536,0.991556587512,0.9999853635789433,6.356563418520975e-06
10715,GABARAPL1,-0.05864361,1.1003017068798368e-06,3.5187203712382515e-06,5.453615244688957
10716,KLRD1,0.011095405,0.0657320021028826,0.13667670483764496,0.8643055002279616
10717,AC022075.1,0.03845156,0.02644948301637342,0.05834809465812848,1.2339733211605366
10718,KLRK1,-0.007393469,0.673470212450971,0.9999853635789433,6.356563418520975e-06
10719,KLRC4-KLRK1,-0.002193527,0.8947580503391526,0.9999853635789433,6.356563418520975e-06
10720,KLRC4,-0.01919461,0.30809767626105844,0.5514917564464712,0.25846097489480807
10721,KLRC3,0.0030516917,0.8423523281246734,0.9999853635789433,6.356563418520975e-06
10722,KLRC2,0.030631393,0.056072679278374477,0.11783895297401485,0.9287111249538496
10723,KLRC1,-0.010871559,0.8602476838009449,0.9999853635789433,6.356563418520975e-06
10724,EIF2S3B,0.002436025,0.8316730645390882,0.9999853635789433,6.356563418520975e-06
10725,LINC02446,-0.14309281,7.494866545019697e-14,3.4154740967900666e-13,12.466549004038383
10726,MAGOHB,0.18455756,2.1056709770568285e-146,9.508486972659142e-145,144.02188858418796
10727,STYK1,0.053668424,1.0098667577248237e-05,3.0309562540509062e-05,4.518420331781965
10728,YBX3,0.14328611,1.2409916936324367e-88,2.667237195376831e-87,86.5739383611145
10729,PRH1,-0.012845159,0.15763892226498388,0.3039275413234418,0.5172299432144454
10730,TAS2R10,0.00051360385,0.9488720647978598,0.9999853635789433,6.356563418520975e-06
10731,PRR4,-0.00036354922,0.9485064693564477,0.9999853635789433,6.356563418520975e-06
10732,TAS2R13,-0.0022306368,0.8487713957052632,0.9999853635789433,6.356563418520975e-06
10733,TAS2R14,0.015609186,0.21619936031582276,0.40423222095018224,0.39336907225774664
10734,TAS2R20,0.0013361116,0.9256813844267726,0.9999853635789433,6.356563418520975e-06
10735,TAS2R19,0.001717767,0.8790039711276384,0.9999853635789433,6.356563418520975e-06
10736,TAS2R31,0.0028672814,0.8293883131311302,0.9999853635789433,6.356563418520975e-06
10737,TAS2R46,0.0017332388,0.8519161451530025,0.9999853635789433,6.356563418520975e-06
10738,TAS2R43,-0.0016992996,0.8943689611797806,0.9999853635789433,6.356563418520975e-06
10739,TAS2R30,0.0051798522,0.5982305578265426,0.9356738244602671,0.028875519771322602
10740,SMIM10L1,0.120634854,2.6238340042401827e-34,2.165177649461142e-33,32.66450646466143
10741,LINC01252,-0.014810225,0.20913036372087157,0.39236902361311776,0.40630528621795764
10742,ETV6,0.05852574,7.390913613791654e-06,2.2415928975885747e-05,4.649443258103526
10743,BCL2L14,0.007352533,0.5181276144126803,0.8443942185184313,0.07345474892446922
10744,LRP6,0.0026263087,0.7741125914411716,0.9999853635789433,6.356563418520975e-06
10745,MANSC1,-0.001883056,0.9724156085831626,0.9999853635789433,6.356563418520975e-06
10746,LOH12CR2,-0.0025811456,0.9340010185928247,0.9999853635789433,6.356563418520975e-06
10747,BORCS5,0.040079594,0.0038642603435914847,0.009395065052903185,2.0271002084299723
10748,DUSP16,0.073868215,8.582821138345535e-09,3.095562880110828e-08,7.509260369745796
10749,AC007619.1,0.0013613632,0.9165283558560082,0.9999853635789433,6.356563418520975e-06
10750,CREBL2,0.07998985,1.1870329830926201e-10,4.705502949160327e-10,9.32739395005368
10751,GPR19,0.026282348,0.04342413765324372,0.09261813329142464,1.0333039764127727
10752,CDKN1B,-0.1465317,3.593512025022812e-28,2.570367281258317e-27,26.590004815646473
10753,AC008115.1,-0.00016579684,0.9772412108561095,0.9999853635789433,6.356563418520975e-06
10754,APOLD1,-0.110781744,2.3946742081081934e-16,1.1951315710128582e-15,14.922584280975702
10755,DDX47,0.0031592865,0.6555823863413148,0.993460748801281,0.0028492869998215566
10756,GPRC5D-AS1,-0.0018804744,0.9275879162127664,0.9999853635789433,6.356563418520975e-06
10757,HEBP1,-0.06965555,1.6584310798931278e-07,5.566078185181853e-07,6.254450697543017
10758,FAM234B,0.008164264,0.4272747176742293,0.7249076377087825,0.13971732444792462
10759,GSG1,0.0011495601,0.9163244979889862,0.9999853635789433,6.356563418520975e-06
10760,EMP1,0.073268116,8.46116231958402e-09,3.0541482559305904e-08,7.515109885036705
10761,AC092112.1,-0.00087991776,0.9948405610566036,0.9999853635789433,6.356563418520975e-06
10762,ATF7IP,0.0037577152,0.8702944261262273,0.9999853635789433,6.356563418520975e-06
10763,PLBD1,0.0020807737,0.8520747307345844,0.9999853635789433,6.356563418520975e-06
10764,AC010168.1,0.0008545233,0.9673818450198581,0.9999853635789433,6.356563418520975e-06
10765,HIST4H4,-0.00430882,0.743212512156119,0.9999853635789433,6.356563418520975e-06
10766,H2AFJ,0.03183222,7.675438835601835e-05,0.00021665698067597792,3.6642273134599015
10767,WBP11,0.14382267,2.198679903402536e-91,4.865939855525266e-90,89.31283326338196
10768,C12orf60,0.021867305,0.04849708965113569,0.10280049278587107,0.9880048034956884
10769,MGP,0.0033272882,0.7888008044008523,0.9999853635789433,6.356563418520975e-06
10770,ERP27,0.0016226396,0.5742158171391967,0.9091665700445472,0.041356541614137834
10771,ARHGDIB,0.027318954,7.064102502047748e-39,6.444912292939684e-38,37.19078298846597
10772,PTPRO,2.4221954e-05,0.9358353810248216,0.9999853635789433,6.356563418520975e-06
10773,EPS8,0.0017494336,0.7574456191383931,0.9999853635789433,6.356563418520975e-06
10774,STRAP,0.14469838,3.067546943927269e-126,1.086215335669454e-124,123.96408406993815
10775,DERA,-0.034676015,0.0017768776822460466,0.004462658246337613,2.3504063704780283
10776,MGST1,0.015169268,0.45973763073632135,0.7695430415451557,0.11376708449684257
10777,PLEKHA5,0.11055961,1.3966959115948154e-15,6.78503566724762e-15,14.168447865019997
10778,AEBP2,0.15216362,5.334687282194712e-35,4.4744314249627505e-34,33.34926214351889
10779,PYROXD1,0.0216918,0.1397137257218825,0.27236027944605945,0.5648562289002912
10780,RECQL,0.062013388,2.6153259610357034e-24,1.6762458363885466e-23,22.775662287879033
10781,GOLT1B,0.17072517,5.009784469488823e-60,6.928458304980598e-59,58.159363392246355
10782,SPX,0.0035358937,0.8150104721191898,0.9999853635789433,6.356563418520975e-06
10783,LDHB,0.04464531,5.2392008550736566e-95,1.2198878865941032e-93,92.91368008118664
10784,CMAS,0.09030235,5.048249605966802e-20,2.8648936672135307e-19,18.542891492579454
10785,ST8SIA1,0.005495779,0.647178541450649,0.9847555035926231,0.006671583330978281
10786,C2CD5,0.0094898045,0.2938908004228775,0.5290145870268375,0.27653235258122133
10787,AC053513.1,-0.0046908334,0.759047059454001,0.9999853635789433,6.356563418520975e-06
10788,AC087241.3,0.00091592176,0.9570048518851721,0.9999853635789433,6.356563418520975e-06
10789,ETNK1,0.09045768,2.0682287349814984e-15,9.990293419486536e-15,14.00042175615915
10790,SOX5,0.00046169953,0.9629157341954174,0.9999853635789433,6.356563418520975e-06
10791,BCAT1,0.038333744,0.055386401451859656,0.11654737947307064,0.9334974869926509
10792,LRMP,0.025217801,0.09839119599656741,0.1980449534906144,0.7032362196525309
10793,CASC1,0.000122065656,0.9623101724646567,0.9999853635789433,6.356563418520975e-06
10794,ETFRF1,0.06982958,4.8755056877356475e-08,1.687646006738073e-07,6.772718643873156
10795,KRAS,0.028928876,0.00027328637802612145,0.0007376463414132987,3.1321518072637002
10796,AC092794.1,0.0006255172,0.8073724411560839,0.9999853635789433,6.356563418520975e-06
10797,AC087239.1,-0.023417301,0.05722147756304669,0.12009794152375598,0.9204644363317759
10798,RASSF8-AS1,0.009708367,0.5034008315097812,0.8260818270219241,0.08297693177890932
10799,RASSF8,0.006519227,0.5043915146225627,0.8274038220787694,0.0822824772719242
10800,ITPR2,0.10358313,8.371391563808057e-14,3.8061841836769816e-13,12.419510199753898
10801,INTS13,0.11430979,2.675448992100702e-27,1.8739670535348513e-26,25.727238048770435
10802,FGFR1OP2,0.051012397,7.919829744836424e-10,3.0062066545779015e-09,8.521981168174266
10803,AC024896.1,0.00013696449,0.98557780699785,0.9999853635789433,6.356563418520975e-06
10804,TM7SF3,0.25355613,7.614088932233079e-111,2.2067283352705334e-109,108.65625112844002
10805,MED21,0.124646366,2.30862386006663e-26,1.5714812282341636e-25,24.803690802379784
10806,AC092747.4,0.024015255,0.01001878648668271,0.023304058661914807,1.6325684351554564
10807,STK38L,0.104145676,2.867947204209013e-15,1.3756607270833039e-14,13.861488660957717
10808,ARNTL2,0.12600954,8.184802906161537e-25,5.318337411627202e-24,23.274224113157256
10809,ARNTL2-AS1,0.002717704,0.8113545218613744,0.9999853635789433,6.356563418520975e-06
10810,SMCO2,0.000941528,0.8926659156950634,0.9999853635789433,6.356563418520975e-06
10811,PPFIBP1,0.15172821,7.475451828773685e-21,4.3627946998084544e-20,19.36023522314385
10812,REP15,0.005249407,0.5454819732211884,0.8775806248440208,0.05671297364689895
10813,AC009509.4,0.0024797278,0.8340531049012666,0.9999853635789433,6.356563418520975e-06
10814,MRPS35,0.17952299,7.719672949834944e-103,2.0093623244388422e-101,100.69694174502548
10815,MANSC4,0.0003585514,0.9997514031575997,0.9999853635789433,6.356563418520975e-06
10816,KLHL42,0.02458942,0.038225165384184634,0.08219605668590543,1.0851490170174996
10817,PTHLH,0.0031333799,0.7618364434055089,0.9999853635789433,6.356563418520975e-06
10818,AC008011.2,0.0017463431,0.9159905299769916,0.9999853635789433,6.356563418520975e-06
10819,CCDC91,0.07822794,5.365626759998751e-10,2.0563252833754322e-09,8.686908184617913
10820,AC022364.1,0.0028783153,0.8020087851067945,0.9999853635789433,6.356563418520975e-06
10821,AC022079.2,0.00045033055,0.9859092165445419,0.9999853635789433,6.356563418520975e-06
10822,AC012150.1,-0.00028425013,0.9542875779370735,0.9999853635789433,6.356563418520975e-06
10823,FAR2,0.005660355,0.49207534145074705,0.811592995371911,0.09066170989454972
10824,AC009318.4,-0.0003760372,0.9857696753831128,0.9999853635789433,6.356563418520975e-06
10825,AC009318.1,0.0021980426,0.89710176387404,0.9999853635789433,6.356563418520975e-06
10826,AC009318.3,0.004344132,0.597429847831078,0.934666713815865,0.029343223517085473
10827,AC009318.2,0.000119117554,0.9524981232243515,0.9999853635789433,6.356563418520975e-06
10828,ERGIC2,0.12775385,3.0228092006576795e-54,3.7668204965965592e-53,52.42402507509672
10829,OVCH1-AS1,0.0018886179,0.8374124812789021,0.9999853635789433,6.356563418520975e-06
10830,TMTC1,-0.0012893404,0.9957738733714319,0.9999853635789433,6.356563418520975e-06
10831,IPO8,0.03661272,0.0023795669725632353,0.005906637507409186,2.2286596811419734
10832,CAPRIN2,0.01377181,0.19894256163787094,0.37474885570508887,0.4262596845950246
10833,LINC00941,-0.0012545799,0.9037312206772413,0.9999853635789433,6.356563418520975e-06
10834,DDX11-AS1,0.0031755548,0.6595633041629521,0.9963935967763714,0.0015690720765425517
10835,DDX11,0.05904138,5.323405932285258e-06,1.62918269521008e-05,4.78803021153392
